transaction_entity,entity_id,amount,currency,fee (exclusive tax),tax,debit,credit,payment_method,card_type,issuer_name,entity_created_at,payment_captured_at,payment_notes,refund_notes,arn,entity_description,order_id,order_receipt,order_notes,dispute_id,dispute_created_at,dispute_reason,settlement_id,settled_at,settlement_utr,settled_by
payment,pay_CaV3lqk95H64OI,620.50,INR,12.41,2.23,0.00,605.86,card,credit,,46186.55540509259,2026-06-13 13:19:47,[],,,,order_qb3OpYwWrgAa7A,rcpt-52280,[],,,,setl_oQwyQ0L0q0qDds,2026-06-15 13:19:47,CITIN26061571111109,Razorpay
payment,pay_YPHPremBDeKcfv,2233.50,INR,44.67,8.04,0.00,2180.79,upi,,,2026-06-13 20:32:16,46186.85574074074,[],,,,order_QVOoc43IR9r7gr,rcpt-40386,[],,,,setl_oQwyQ0L0q0qDds,46188.85574074074,CITIN26061571111109,Razorpay
payment,pay_0kGCYUdZOj4Arm,959.50,INR,19.19,3.45,0.00,936.86,upi,,,13/06/2026 03:45:45,46186.15677083333,[],,,,order_NA30kdLiGo8H4K,rcpt-64245,[],,,,setl_oQwyQ0L0q0qDds,15/06/2026 03:45:45,CITIN26061571111109,Razorpay
payment,pay_72aGc6FZJVnz5Y,438.00,INR,8.76,1.58,0.00,427.66,upi,,,2026-06-13 10:58:14,46186.45710648148,[],,,,order_qhu6mFXNfynCTf,rcpt-69562,[],,,,setl_oQwyQ0L0q0qDds,2026-06-15 10:58:14,CITIN26061571111109,Razorpay
payment,pay_ZpjVtpi13gWKYM,3231.00,INR,38.77,6.98,0.00,3185.25,card,debit,ICICI,46186.716469907406,13/06/2026 17:11:43,[],,,,order_DMXp4FVRi7ygD6,rcpt-45946,[],,,,setl_oQwyQ0L0q0qDds,15/06/2026 17:11:43,CITIN26061571111109,Razorpay
payment,pay_6RovMMjjLngw45,455.50,INR,9.11,1.64,0.00,444.75,upi,,,2026-06-13 00:24:12,2026-06-13 00:24:12,[],,,,order_FisN1aqBtJqhDH,rcpt-59719,[],,,,setl_oQwyQ0L0q0qDds,15/06/2026 00:24:12,CITIN26061571111109,Razorpay
payment,pay_MxJwaQSkwnwczI,845.50,INR,16.91,3.04,0.00,825.55,upi,,,46186.31783564815,13/06/2026 07:37:41,[],,,,order_VHi6fLS34viu1W,rcpt-84050,[],,,,setl_oQwyQ0L0q0qDds,15/06/2026 07:37:41,CITIN26061571111109,Razorpay
payment,pay_OxVDdq5iXelQ0e,20626.50,INR,412.53,74.26,0.00,20139.71,upi,,,2026-06-13 14:50:10,46186.61817129629,[],,,,order_1KeGGMZszm1AiT,rcpt-86173,[],,,,setl_oQwyQ0L0q0qDds,2026-06-15 14:50:10,CITIN26061571111109,Razorpay
payment,pay_wvjQRlpEJkp51s,4054.50,INR,81.09,14.60,0.00,3958.81,card,credit,SBIN,13/06/2026 21:03:39,2026-06-13 21:03:39,[],,,,order_C0QyFYvnEOBqPo,rcpt-79221,[],,,,setl_oQwyQ0L0q0qDds,15/06/2026 21:03:39,CITIN26061571111109,Razorpay
payment,pay_qK5EapY9BQretS,3560.00,INR,71.20,12.82,0.00,3475.98,upi,,,2026-06-13 04:16:08,46186.17787037037,[],,,,order_fiOdQmPfxOBBVy,rcpt-52012,[],,,,setl_oQwyQ0L0q0qDds,15/06/2026 04:16:08,CITIN26061571111109,Razorpay
payment,pay_hgWpQ6Ly7ShgDZ,22848.50,INR,399.85,71.97,0.00,22376.68,netbanking,,ICICI,2026-06-13 11:29:37,2026-06-13 11:29:37,[],,,,order_5ePeU4u4nxbomn,rcpt-65032,[],,,,setl_oQwyQ0L0q0qDds,15/06/2026 11:29:37,CITIN26061571111109,Razorpay
payment,pay_xwshApBIF4PfnB,3537.50,INR,70.75,12.74,0.00,3454.01,card,credit,SBIN,2026-06-13 18:42:06,2026-06-13 18:42:06,[],,,,order_Y24Q06O7Gkw4iP,rcpt-60918,[],,,,setl_oQwyQ0L0q0qDds,2026-06-15 18:42:06,CITIN26061571111109,Razorpay
payment,pay_Tn1biWQyc8cPm7,20750.50,INR,415.01,74.70,0.00,20260.79,upi,,,2026-06-13 01:55:35,2026-06-13 01:55:35,[],,,,order_l46Yk6LMjPglBU,rcpt-46053,[],,,,setl_oQwyQ0L0q0qDds,2026-06-15 01:55:35,CITIN26061571111109,Razorpay
payment,pay_S4z38j8Cr8ywj2,522.50,INR,10.45,1.88,0.00,510.17,upi,,,13/06/2026 08:08:04,2026-06-13 08:08:04,[],,,,order_nDw7O4KQ4Jheqv,rcpt-10109,[],,,,setl_oQwyQ0L0q0qDds,2026-06-15 08:08:04,CITIN26061571111109,Razorpay
payment,pay_2uu9KpPY49dnKR,11604.50,INR,232.09,41.78,0.00,11330.63,upi,,,2026-06-13 15:21:33,2026-06-13 15:21:33,[],,,,order_1Ud9Iu9lidpsDb,rcpt-34630,[],,,,setl_oQwyQ0L0q0qDds,2026-06-15 15:21:33,CITIN26061571111109,Razorpay
payment,pay_YXPL30tFfNev8c,20221.00,INR,404.42,72.80,0.00,19743.78,upi,,,2026-06-13 22:34:02,2026-06-13 22:34:02,[],,,,order_rAgpjbpBvIL81l,rcpt-87043,[],,,,setl_oQwyQ0L0q0qDds,46188.940300925926,CITIN26061571111109,Razorpay
payment,pay_pvhehaPfWcvTiX,212.50,INR,4.25,0.77,0.00,207.48,upi,,,2026-06-13 05:47:31,2026-06-13 05:47:31,[],,,,order_HASByqK1xbiB6d,rcpt-68650,[],,,,setl_oQwyQ0L0q0qDds,2026-06-15 05:47:31,CITIN26061571111109,Razorpay
payment,pay_8SEpxDdUT20kYI,4452.50,INR,53.43,9.62,0.00,4389.45,card,debit,SBIN,2026-06-13 12:00:00,2026-06-13 12:00:00,[],,,,order_WUbmrj6oR1w98x,rcpt-25244,[],,,,setl_oQwyQ0L0q0qDds,2026-06-15 12:00:00,CITIN26061571111109,Razorpay
payment,pay_EntFbrO7piyLUT,393.00,INR,6.88,1.24,0.00,384.88,netbanking,,HDFC,46186.801030092596,2026-06-13 19:13:29,[],,,,order_0k1vEPza3u24Zm,rcpt-90543,[],,,,setl_oQwyQ0L0q0qDds,15/06/2026 19:13:29,CITIN26061571111109,Razorpay
payment,pay_AatzlCeU6s27mz,16908.00,INR,295.89,53.26,0.00,16558.85,netbanking,,ICICI,2026-06-13 02:26:58,13/06/2026 02:26:58,[],,,,order_OapXQuQ4pbNRkF,rcpt-39328,[],,,,setl_oQwyQ0L0q0qDds,2026-06-15 02:26:58,CITIN26061571111109,Razorpay
payment,pay_wu5cDnNWeyWjmI,14212.00,INR,355.30,63.95,0.00,13792.75,card,credit,HDFC,2026-06-13 09:39:27,46186.402395833335,[],,,,order_H05cJGr0Eh49tp,rcpt-63692,[],,,,setl_oQwyQ0L0q0qDds,15/06/2026 09:39:27,CITIN26061571111109,Razorpay
payment,pay_yBH85l82NvvsWq,4971.50,INR,99.43,17.90,0.00,4854.17,upi,,,2026-06-14 16:52:56,14/06/2026 16:52:56,[],,,,order_T7Ixwa9GieEp4E,rcpt-68569,[],,,,setl_LGp7r8z6FNmFNz,16/06/2026 16:52:56,CITIN26061654927124,Razorpay
payment,pay_xi7JCiz5sDPmnj,4990.50,INR,99.81,17.97,0.00,4872.72,card,credit,ICICI,2026-06-14 23:05:25,14/06/2026 23:05:25,[],,,,order_pzYSndc0hQEPxF,rcpt-74143,[],,,,setl_LGp7r8z6FNmFNz,16/06/2026 23:05:25,CITIN26061654927124,Razorpay
payment,pay_utY6NmEXiZfDYt,1141.00,INR,19.97,3.59,0.00,1117.44,netbanking,,,2026-06-14 06:18:54,2026-06-14 06:18:54,[],,,,order_ASLkWRjL95mADU,rcpt-67899,[],,,,setl_LGp7r8z6FNmFNz,16/06/2026 06:18:54,CITIN26061654927124,Razorpay
payment,pay_zx9CP1YLz4gkH7,1053.00,INR,21.06,3.79,0.00,1028.15,upi,,,46187.56346064815,14/06/2026 13:31:23,[],,,,order_y7Wi8re0aPS0KP,rcpt-63963,[],,,,setl_LGp7r8z6FNmFNz,2026-16-06 13:31:23,CITIN26061654927124,Razorpay
payment,pay_UUa7IzynnxXz4J,1563.50,INR,31.27,5.63,0.00,1526.60,upi,,,2026-06-14 20:44:52,2026-06-14 20:44:52,[],,,,order_h0nLYPRMMkiuGa,rcpt-31259,[],,,,setl_LGp7r8z6FNmFNz,2026-06-16 20:44:52,CITIN26061654927124,Razorpay
payment,pay_43KPyhYREYqd3c,14754.50,INR,516.41,92.95,0.00,14145.14,card,credit,HDFC,14/06/2026 03:57:21,2026-06-14 03:57:21,[],,,,order_7yZYescfZnpJGu,rcpt-92743,[],,,,setl_LGp7r8z6FNmFNz,46189.164826388886,CITIN26061654927124,Razorpay
payment,pay_EPGfkRsnf2HLTK,20756.50,INR,415.13,74.72,0.00,20266.65,upi,,,2026-06-14 10:10:50,14/06/2026 10:10:50,[],,,,order_6VORwm9D8uaNBD,rcpt-62773,[],,,,setl_LGp7r8z6FNmFNz,16/06/2026 10:10:50,CITIN26061654927124,Razorpay
payment,pay_ll2ZNjKoRrEWTp,1542.50,INR,30.85,5.55,0.00,1506.10,upi,,,46187.72452546296,2026-06-14 17:23:19,[],,,,order_o6SMUJ5QvqUbS1,rcpt-95137,[],,,,setl_LGp7r8z6FNmFNz,2026-06-16 17:23:19,CITIN26061654927124,Razorpay
payment,pay_PjFg3GUWgp8ER5,3555.50,INR,42.67,7.68,0.00,3505.15,card,debit,,2026-06-14 00:36:48,46187.025555555556,[],,,,order_pAh9TouL0ex9Gb,rcpt-98798,[],,,,setl_LGp7r8z6FNmFNz,2026-06-16 00:36:48,CITIN26061654927124,Razorpay
payment,pay_Hnn0TDcghgJ2ev,403.50,INR,7.06,1.27,0.00,395.17,netbanking,,ICICI,2026-06-14 07:49:17,2026-06-14 07:49:17,[],,,,order_fWWxHGbHsUZa77,rcpt-93572,[],,,,setl_LGp7r8z6FNmFNz,2026-06-16 07:49:17,CITIN26061654927124,Razorpay
payment,pay_KoGFaOLBJzOg3x,4637.00,INR,55.64,10.02,0.00,4571.34,card,debit,KKBK,46187.58525462963,14/06/2026 14:02:46,[],,,,order_xKPAUMS7ybk0JM,rcpt-50851,[],,,,setl_LGp7r8z6FNmFNz,2026-16-06 14:02:46,CITIN26061654927124,Razorpay
payment,pay_Oc9E18nd9ZqjVA,1331.00,INR,26.62,4.79,0.00,1299.59,upi,,,2026-06-14 21:15:15,2026-06-14 21:15:15,[],,,,order_OpupWPoQh2xayy,rcpt-78660,[],,,,setl_LGp7r8z6FNmFNz,2026-06-16 21:15:15,CITIN26061654927124,Razorpay
payment,pay_elC2D2C754lyoY,735.00,INR,14.70,2.65,0.00,717.65,upi,,,2026-06-14 04:28:44,46187.18662037037,[],,,,order_tAYmj2q5ycT47g,rcpt-29629,[],,,,setl_LGp7r8z6FNmFNz,2026-06-16 04:28:44,CITIN26061654927124,Razorpay
payment,pay_0VU5bAh8JdLktf,725.00,INR,12.69,2.28,0.00,710.03,netbanking,,SBIN,2026-14-06 11:41:13,46187.48695601852,[],,,,order_cixwJDyB0cJdrc,rcpt-90022,[],,,,setl_LGp7r8z6FNmFNz,16/06/2026 11:41:13,CITIN26061654927124,Razorpay
payment,pay_XtDp2OsWxVLZSG,15236.50,INR,304.73,54.85,0.00,14876.92,upi,,,2026-14-06 18:54:42,14/06/2026 18:54:42,[],,,,order_UVuZYk5EmT2GdO,rcpt-98790,[],,,,setl_LGp7r8z6FNmFNz,2026-06-16 18:54:42,CITIN26061654927124,Razorpay
payment,pay_kMHBkILhZiwIrn,23018.00,INR,460.36,82.86,0.00,22474.78,upi,,,46187.04665509259,14/06/2026 01:07:11,[],,,,order_DZiEWcEQS2p56j,rcpt-37005,[],,,,setl_LGp7r8z6FNmFNz,2026-06-16 01:07:11,CITIN26061654927124,Razorpay
payment,pay_yOwgeBsIPuyi7Y,707.00,INR,14.14,2.55,0.00,690.31,card,credit,AXIS,46187.34768518519,2026-06-14 08:20:40,[],,,,order_geGdPzmqSeugVs,rcpt-59887,[],,,,setl_LGp7r8z6FNmFNz,2026-06-16 08:20:40,CITIN26061654927124,Razorpay
payment,pay_b0uzlfenpaDFdi,21932.00,INR,438.64,78.96,0.00,21414.40,upi,,,2026-06-14 15:33:09,14/06/2026 15:33:09,[],,,,order_0e2r8yipBOD58C,rcpt-93758,[],,,,setl_LGp7r8z6FNmFNz,2026-06-16 15:33:09,CITIN26061654927124,Razorpay
payment,pay_dBgNv6gg0mDnhK,9123.00,INR,182.46,32.84,0.00,8907.70,upi,,,2026-06-14 22:46:38,2026-06-14 22:46:38,[],,,,order_fsXKjjZ1oilwW1,rcpt-63920,[],,,,setl_LGp7r8z6FNmFNz,16/06/2026 22:46:38,CITIN26061654927124,Razorpay
payment,pay_36W0JOagkj0TvL,949.00,INR,18.98,3.42,0.00,926.60,card,credit,AXIS,46187.249386574076,2026-06-14 05:59:07,[],,,,order_z1sDzX3ZxgZjyU,rcpt-54922,[],,,,setl_LGp7r8z6FNmFNz,16/06/2026 05:59:07,CITIN26061654927124,Razorpay
payment,pay_Qpd9Z2k7OPvgPB,4162.50,INR,49.95,8.99,0.00,4103.56,card,debit,SBIN,2026-06-14 12:12:36,14/06/2026 12:12:36,[],,,,order_bQSnEdh2IlrKYR,rcpt-39037,[],,,,setl_LGp7r8z6FNmFNz,2026-06-16 12:12:36,CITIN26061654927124,Razorpay
payment,pay_l6jntDsFfmKXK8,5897.00,INR,70.76,12.74,0.00,5813.50,card,debit,ICICI,14/06/2026 19:25:05,14/06/2026 19:25:05,[],,,,order_IJ2VRpMWA26zRF,rcpt-39475,[],,,,setl_LGp7r8z6FNmFNz,46189.80908564815,CITIN26061654927124,Razorpay
payment,pay_ZyB1YrZU2plsGP,9045.00,INR,180.90,32.56,0.00,8831.54,card,credit,,2026-06-14 02:38:34,2026-06-14 02:38:34,[],,,,order_9uuBhh8LRj4Jlh,rcpt-23497,[],,,,setl_LGp7r8z6FNmFNz,16/06/2026 02:38:34,CITIN26061654927124,Razorpay
payment,pay_i8MtSdmInmlN9f,2321.00,INR,46.42,8.36,0.00,2266.22,upi,,,2026-14-06 09:51:03,46187.41045138889,[],,,,order_xHPsGiyQvJ8WSN,rcpt-94801,[],,,,setl_LGp7r8z6FNmFNz,16/06/2026 09:51:03,CITIN26061654927124,Razorpay
payment,pay_RwSRIxDjhz9p2f,462.00,INR,9.24,1.66,0.00,451.10,upi,,,2026-06-14 16:04:32,14/06/2026 16:04:32,[],,,,order_6uYqYoUmollUzR,rcpt-39877,[],,,,setl_LGp7r8z6FNmFNz,2026-06-16 16:04:32,CITIN26061654927124,Razorpay
payment,pay_TMTZAendsJ2NRm,19992.50,INR,399.85,71.97,0.00,19520.68,card,credit,SBIN,46187.97015046296,14/06/2026 23:17:01,[],,,,order_uvD1gE41YmnYxZ,rcpt-80083,[],,,,setl_LGp7r8z6FNmFNz,2026-06-16 23:17:01,CITIN26061654927124,Razorpay
payment,pay_okVvFFzML9svYk,368.00,INR,7.36,1.32,0.00,359.32,card,credit,,2026-06-15 06:30:30,15/06/2026 06:30:30,[],,,,order_gGUR9NqbMEGJkC,rcpt-45187,[],,,,setl_oXgs4X2opWeFaH,2026-06-16 06:30:30,CITIN26061610099382,Razorpay
payment,pay_Woebz8UdZYib9T,11148.50,INR,222.97,40.13,0.00,10885.40,card,credit,HDFC,15/06/2026 13:43:59,46188.57221064815,[],,,,order_yyNeCK3oAbyJWZ,rcpt-53665,[],,,,setl_oXgs4X2opWeFaH,2026-06-16 13:43:59,CITIN26061610099382,Razorpay
payment,pay_1KJd5SGAS8x6Ra,3159.00,INR,63.18,11.37,0.00,3084.45,upi,,,46188.8725462963,15/06/2026 20:56:28,[],,,,order_azAk6rUsvY68Xm,rcpt-88502,[],,,,setl_oXgs4X2opWeFaH,16/06/2026 20:56:28,CITIN26061610099382,Razorpay
payment,pay_bIPuJJfmyVA0N2,2590.50,INR,51.81,9.33,0.00,2529.36,wallet,,,15/06/2026 03:09:57,46188.13190972222,[],,,,order_C83tARLWxR2dBz,rcpt-21878,[],,,,setl_oXgs4X2opWeFaH,46189.13190972222,CITIN26061610099382,Razorpay
payment,pay_omOou6q3WFtwsp,11751.50,INR,235.03,42.31,0.00,11474.16,upi,,,2026-06-15 10:22:26,15/06/2026 10:22:26,[],,,,order_z9ita0xmWToYKY,rcpt-95560,[],,,,setl_oXgs4X2opWeFaH,2026-06-16 10:22:26,CITIN26061610099382,Razorpay
payment,pay_yH2HOW9DoQYn6Q,22942.00,INR,458.84,82.59,0.00,22400.57,upi,,,2026-06-15 17:35:55,15/06/2026 17:35:55,[],,,,order_7CJ5oSV5SiOc96,rcpt-98565,[],,,,setl_oXgs4X2opWeFaH,46189.73327546296,CITIN26061610099382,Razorpay
payment,pay_JDOkF0txf9H9SI,6861.50,INR,137.23,24.70,0.00,6699.57,upi,,,15/06/2026 00:48:24,2026-06-15 00:48:24,[],,,,order_mg0fqHfaDxpY2f,rcpt-56188,[],,,,setl_oXgs4X2opWeFaH,16/06/2026 00:48:24,CITIN26061610099382,Razorpay
payment,pay_8HH2Qzh1HckA7Q,420.50,INR,7.36,1.32,0.00,411.82,netbanking,,KKBK,2026-06-15 07:01:53,15/06/2026 07:01:53,[],,,,order_6Q2x3p3uBoE47Z,rcpt-71620,[],,,,setl_oXgs4X2opWeFaH,2026-06-16 07:01:53,CITIN26061610099382,Razorpay
payment,pay_2Yx8oaMdfgqpWB,844.50,INR,16.89,3.04,0.00,824.57,wallet,,,15/06/2026 14:14:22,2026-06-15 14:14:22,[],,,,order_U4oEn6gJAf0fnp,rcpt-34580,[],,,,setl_oXgs4X2opWeFaH,2026-06-16 14:14:22,CITIN26061610099382,Razorpay
payment,pay_5eEGN22VmM0Lkj,4785.00,INR,119.63,21.53,0.00,4643.84,card,credit,KKBK,15/06/2026 21:27:51,2026-06-15 21:27:51,[],,,,order_oZ2Oa5V3DCsuC4,rcpt-42812,[],,,,setl_oXgs4X2opWeFaH,2026-06-16 21:27:51,CITIN26061610099382,Razorpay
payment,pay_HzA0LGU9r1x5Io,1574.00,INR,31.48,5.67,0.00,1536.85,card,credit,HDFC,2026-06-15 04:40:20,15/06/2026 04:40:20,[],,,,order_N4MeCMWbAQvxRV,rcpt-71402,[],,,,setl_oXgs4X2opWeFaH,2026-06-16 04:40:20,CITIN26061610099382,Razorpay
payment,pay_BnoP84w6iqDPB6,9458.00,INR,189.16,34.05,0.00,9234.79,upi,,,46188.49570601852,2026-06-15 11:53:49,[],,,,order_gRbm3HCckRXIxx,rcpt-59166,[],,,,setl_oXgs4X2opWeFaH,2026-06-16 11:53:49,CITIN26061610099382,Razorpay
payment,pay_2Nz2QQcMyLP4Lw,11499.00,INR,229.98,41.40,0.00,11227.62,upi,,,2026-06-15 18:06:18,2026-06-15 18:06:18,[],,,,order_BrnQGskwpmQcD5,rcpt-65536,[],,,,setl_oXgs4X2opWeFaH,16/06/2026 18:06:18,CITIN26061610099382,Razorpay
payment,pay_7wBztepD9PpxrI,4835.50,INR,96.71,17.41,0.00,4721.38,upi,,,46188.05540509259,2026-06-15 01:19:47,[],,,,order_Ljjr3RU4v8RZLZ,rcpt-35825,[],,,,setl_oXgs4X2opWeFaH,16/06/2026 01:19:47,CITIN26061610099382,Razorpay
payment,pay_HhkCL76uToPMJj,2792.00,INR,55.84,10.05,0.00,2726.11,upi,,,2026-06-15 08:32:16,2026-06-15 08:32:16,[],,,,order_BwwgRTL4qlaxPY,rcpt-41137,[],,,,setl_oXgs4X2opWeFaH,2026-06-16 08:32:16,CITIN26061610099382,Razorpay
payment,pay_o6r7HBwvAfIL46,387.00,INR,7.74,1.39,0.00,377.87,card,credit,KKBK,2026-06-15 15:45:45,2026-06-15 15:45:45,[],,,,order_d2s4cqDFgRoJDe,rcpt-98178,[],,,,setl_oXgs4X2opWeFaH,2026-06-16 15:45:45,CITIN26061610099382,Razorpay
payment,pay_yo9qGOUldSSDlM,534.50,INR,9.35,1.68,0.00,523.47,netbanking,,SBIN,2026-06-15 22:58:14,2026-15-06 22:58:14,[],,,,order_DRrZz8cvk77FmI,rcpt-56027,[],,,,setl_oXgs4X2opWeFaH,2026-06-16 22:58:14,CITIN26061610099382,Razorpay
payment,pay_GHYf4hakghuRge,1766.50,INR,35.33,6.36,0.00,1724.81,upi,,,2026-06-15 05:11:43,46188.216469907406,[],,,,order_ccRP0i8mwAaC0T,rcpt-49096,[],,,,setl_oXgs4X2opWeFaH,2026-06-16 05:11:43,CITIN26061610099382,Razorpay
payment,pay_fzK5DVgcHqGtce,2509.50,INR,50.19,9.03,0.00,2450.28,wallet,,,2026-15-06 12:24:12,2026-06-15 12:24:12,[],,,,order_jlLJHAlxR8gh5T,rcpt-20329,[],,,,setl_oXgs4X2opWeFaH,46189.516805555555,CITIN26061610099382,Razorpay
payment,pay_So5lFp2O9qXbfQ,740.00,INR,14.80,2.66,0.00,722.54,upi,,,2026-06-15 19:37:41,46188.81783564815,[],,,,order_Y1ZdXcACCzAsQM,rcpt-50674,[],,,,setl_oXgs4X2opWeFaH,16/06/2026 19:37:41,CITIN26061610099382,Razorpay
payment,pay_4bLZtabPVJ1ZAP,4153.00,INR,83.06,14.95,0.00,4054.99,upi,,,46188.11817129629,2026-06-15 02:50:10,[],,,,order_MZIIbMpTAVekDB,rcpt-25918,[],,,,setl_oXgs4X2opWeFaH,16/06/2026 02:50:10,CITIN26061610099382,Razorpay
payment,pay_8uZoE1BxhO3T82,875.50,INR,17.51,3.15,0.00,854.84,upi,,,2026-06-15 09:03:39,2026-06-15 09:03:39,[],,,,order_MIUtAwTd2eVXIO,rcpt-30873,[],,,,setl_oXgs4X2opWeFaH,16/06/2026 09:03:39,CITIN26061610099382,Razorpay
payment,pay_PIoA5KEMpsw5a9,351.00,INR,8.78,1.58,0.00,340.64,card,credit,AXIS,2026-06-15 16:16:08,15/06/2026 16:16:08,[],,,,order_CTa04drE8UOyDt,rcpt-32934,[],,,,setl_oXgs4X2opWeFaH,46189.67787037037,CITIN26061610099382,Razorpay
payment,pay_vIR2bQ4lcNRxLv,7409.50,INR,148.19,26.67,0.00,7234.64,card,credit,AXIS,46188.978900462964,15/06/2026 23:29:37,[],,,,order_B8dBZoywvdji7Y,rcpt-30587,[],,,,setl_oXgs4X2opWeFaH,2026-06-16 23:29:37,CITIN26061610099382,Razorpay
payment,pay_iCNQGLjjJummhP,2937.00,INR,58.74,10.57,0.00,2867.69,upi,,,2026-15-06 06:42:06,2026-06-15 06:42:06,[],,,,order_9XcVrgKNEBnuaF,rcpt-83885,[],,,,setl_oXgs4X2opWeFaH,2026-06-16 06:42:06,CITIN26061610099382,Razorpay
payment,pay_qrz1rOpJ2XiLro,10985.50,INR,219.71,39.55,0.00,10726.24,upi,,,46188.5802662037,2026-06-15 13:55:35,[],,,,order_1EviuXV8esZnp0,rcpt-95480,[],,,,setl_oXgs4X2opWeFaH,46189.5802662037,CITIN26061610099382,Razorpay
payment,pay_khgGmanAPR919n,946.00,INR,18.92,3.41,0.00,923.67,upi,,,2026-06-15 20:08:04,2026-06-15 20:08:04,[],,,,order_S1A8BRGzOJCYL6,rcpt-38427,[],,,,setl_oXgs4X2opWeFaH,2026-06-16 20:08:04,CITIN26061610099382,Razorpay
payment,pay_1fJGpvhFzTCrnv,432.50,INR,8.65,1.56,0.00,422.29,upi,,,2026-06-15 03:21:33,46188.139965277776,[],,,,order_cLr45Xn7xu48bj,rcpt-28215,[],,,,setl_oXgs4X2opWeFaH,2026-06-16 03:21:33,CITIN26061610099382,Razorpay
payment,pay_XpObnGXhfg2CfA,3904.50,INR,78.09,14.06,0.00,3812.35,upi,,,15/06/2026 10:34:02,2026-06-15 10:34:02,[],,,,order_TJXvFYWo7IzkCK,rcpt-21537,[],,,,setl_oXgs4X2opWeFaH,46189.440300925926,CITIN26061610099382,Razorpay
payment,pay_jKCy6hr9SDvWkb,4831.50,INR,96.63,17.39,0.00,4717.48,card,credit,SBIN,2026-06-16 17:47:31,2026-16-06 17:47:31,[],,,,order_8GrGspqopp6Zm3,rcpt-20531,[],,,,setl_8fyCkNhhJEhjAV,2026-06-18 17:47:31,CITIN26061838726153,Razorpay
payment,pay_FhSxeBQPy1wljh,7599.00,INR,151.98,27.36,0.00,7419.66,card,credit,KKBK,16/06/2026 00:00:00,2026-06-16 00:00:00,[],,,,order_5c7wK5rfadLnla,rcpt-47560,[],,,,setl_8fyCkNhhJEhjAV,18/06/2026 00:00:00,CITIN26061838726153,Razorpay
payment,pay_Znd8izb8ukB9i3,948.00,INR,18.96,3.41,0.00,925.63,upi,,,2026-06-16 07:13:29,16/06/2026 07:13:29,[],,,,order_9B7ZBH0I11ZNh9,rcpt-10814,[],,,,setl_8fyCkNhhJEhjAV,18/06/2026 07:13:29,CITIN26061838726153,Razorpay
payment,pay_BwkCD4JPolG27a,3669.00,INR,73.38,13.21,0.00,3582.41,card,credit,HDFC,2026-16-06 14:26:58,46189.602060185185,[],,,,order_2F80v1gCeP04Aa,rcpt-65180,[],,,,setl_8fyCkNhhJEhjAV,18/06/2026 14:26:58,CITIN26061838726153,Razorpay
payment,pay_DGIem2epeXgDoI,19418.00,INR,233.02,41.94,0.00,19143.04,card,debit,ICICI,16/06/2026 21:39:27,46189.902395833335,[],,,,order_avmIZqYCvx2LSS,rcpt-77158,[],,,,setl_8fyCkNhhJEhjAV,18/06/2026 21:39:27,CITIN26061838726153,Razorpay
payment,pay_07Hs5mDMbRnLaJ,4482.00,INR,89.64,16.14,0.00,4376.22,upi,,,2026-06-16 04:52:56,2026-06-16 04:52:56,[],,,,order_pR2eNBKhS8uqBi,rcpt-96319,[],,,,setl_8fyCkNhhJEhjAV,18/06/2026 04:52:56,CITIN26061838726153,Razorpay
payment,pay_bjPyqmQkmNNnEc,24520.00,INR,294.24,52.96,0.00,24172.80,card,debit,ICICI,2026-16-06 11:05:25,2026-06-16 11:05:25,[],,,,order_UaqaXUNkV820QZ,rcpt-74979,[],,,,setl_8fyCkNhhJEhjAV,2026-06-18 11:05:25,CITIN26061838726153,Razorpay
payment,pay_HvipJHLw4CLVbc,532.00,INR,10.64,1.92,0.00,519.44,upi,,,46189.763125,46189.763125,[],,,,order_ue8wrmJNOSpcIK,rcpt-41739,[],,,,setl_8fyCkNhhJEhjAV,18/06/2026 18:18:54,CITIN26061838726153,Razorpay
payment,pay_gctfy7U0F9Sen4,4353.00,INR,87.06,15.67,0.00,4250.27,upi,,,16/06/2026 01:31:23,2026-06-16 01:31:23,[],,,,order_pmBdr9AdHFhCcM,rcpt-88932,[],,,,setl_8fyCkNhhJEhjAV,2026-06-18 01:31:23,CITIN26061838726153,Razorpay
payment,pay_TGtUQJRrI2ONJt,324.50,INR,5.68,1.02,0.00,317.80,netbanking,,ICICI,2026-06-16 08:44:52,16/06/2026 08:44:52,[],,,,order_gFVc0n56fgHpLD,rcpt-56103,[],,,,setl_8fyCkNhhJEhjAV,2026-06-18 08:44:52,CITIN26061838726153,Razorpay
payment,pay_uhxSNggs8yrMBB,19951.50,INR,239.42,43.10,0.00,19668.98,card,debit,HDFC,2026-06-16 15:57:21,46189.664826388886,[],,,,order_itJI74gICeLDjA,rcpt-61561,[],,,,setl_8fyCkNhhJEhjAV,2026-06-18 15:57:21,CITIN26061838726153,Razorpay
payment,pay_xMgd0WvIUl9nS3,10123.50,INR,121.48,21.87,0.00,9980.15,card,debit,SBIN,2026-06-16 22:10:50,2026-06-16 22:10:50,[],,,,order_ymVq7vWmufvXRO,rcpt-44945,[],,,,setl_8fyCkNhhJEhjAV,2026-06-18 22:10:50,CITIN26061838726153,Razorpay
